 sph_density sph_internal_energy sph_pressure sph_soundspeed eos_pressure eos_soundspeed
295 3376.338429 3849279.755276 31957026910.680317 5109.488447 31945236266.09454 5108.716172003445
296 1780.470766 3558091.3134 266.024728 0.0014119999999999998 266.0245848137461 0.0014118071924209938
297 4019.714127 5487117.84279 48120805662.04215 5506.207287 48094258139.07879 5505.005939404656
298 4227.312681 9280711.26024 73973575998.59875 6551.344761 73958389543.16586 6550.824999764226
299 2777.383303 2120581.9924709997 12780784423.0629 5985.162429999999 12798348146.77763 5986.5177751771
300 3493.3774810000004 3966236.1543989996 33802826786.064888 5025.233566 33796581741.871826 5024.836679846446
301 3440.04598 3760938.8871110003 32122631449.864758 5003.443437 32127935380.444706 5003.785630656548
302 4611.92566 7513101.335302001 71003175678.23488 6679.226098 70945747292.02911 6677.566314596397
303 10208.039895 6266815.637476999 150777670364.83963 7572.847266 1062245188766.765 20077.93610313551
304 1616.994009 5196733.1217290005 60145.07808300001 0.209594 60151.20640887634 0.2096120908560963
305 2518.6667899999998 1904716.225763 3615398526.8217773 5742.875765 3624929834.264677 5743.766146735831
306 2886.3145210000002 3238486.702803 20858447812.941208 6007.606442 20891929150.02542 6009.979711190174
307 2300.7606149999997 2113976.781418 -881559817.571696 2451.567653 -882854145.6698399 2453.729082922991
308 9381.816168000001 4780228.825232 102548135946.29727 6841.831669 803670431440.613 18714.569354302796
309 4212.324622 8016342.680523 66108794012.213585 6274.880783 66116017846.184944 6275.1414090179305
310 7498.174424 6177923.701014 59420744843.7453 5895.927567 386708703383.83325 15344.284218128245
311 2050.68315 2856633.651929 5.986892 3.5e-05 5.986778606736524 3.498571115963822e-05
312 7383.889547 5816074.275582 53658555426.68911 5719.137259 362904222384.25916 15102.554421998027
313 4908.539638 10153260.560949001 101345765624.12062 9347.929078000001 101351274504.4917 9348.030901566219
314 4587.786751 7804100.050286 72277646912.15518 6695.617735 72221473240.47221 6693.9709517989995
315 3979.521928 5699746.550753 48861903219.67652 5534.371759000001 48861015470.55759 5534.330737238449
316 2913.8604219999997 2609334.323066 18466090062.8818 5700.729103 18482356833.950733 5701.940046622893
317 3633.866225 4566737.907693 38556781043.08012 5141.308254 38545157630.59365 5140.65378844596
318 2670.5120420000003 2796265.240807 12474423105.099396 6487.049038 12498502239.354996 6488.87648473459
319 9135.688651 4995518.786764 97375406044.49525 6754.94714 741255091621.6624 18299.311175709183
320 10332.637695 6587919.902469 159856254831.71075 7694.097954000001 1106460384384.2832 20275.17978349569
321 1615.823539 4247193.205121 5106.569299 0.022799 5106.603491825784 0.022799154642849682
322 2763.830167 2146265.534257 12493330835.18783 6045.954017 12503454428.730993 6046.734968320043
323 8888.761968 5375464.541534999 93673712294.25584 6694.277883 681300118904.895 17884.46964018275
324 3157.825803 3027226.4104 24880736316.16401 5197.535220000001 24889671167.69928 5198.1779657572015
325 7595.340743000001 6264207.2642 62713917976.044975 6012.519349 406028050940.8923 15535.745233550553
326 3543.2018659999994 4353825.366624 36466518639.240265 5118.401644 36446534256.47603 5117.194650925717
327 4437.363681 7295486.839641 65831906256.942566 6382.554902000001 65811286950.87475 6381.871746164037
328 4204.563391 6358898.027896 55945034757.81918 5893.8908280000005 55938567178.282135 5893.636359790991
329 4309.926963 6402363.840369 57905830128.85656 6024.4536689999995 57907913713.27421 6024.53064273651
330 2526.0837920000004 1804450.1132939998 3417377185.679407 5727.718516 3425910027.9626937 5728.509230208197
331 9320.213706 6729283.03459 123108193444.95038 7189.709827 802597690394.3633 18658.114971189138
332 4072.324234 8520270.635148 66801430654.06976 6275.266509 66818276312.228615 6275.885958217817
333 3177.708613 3748873.544137 28892073288.47441 5414.489404999999 28906235587.520798 5415.447153923971
334 4063.8732210000003 6801728.671505 56518890097.71536 5872.761205 56530440663.29584 5873.231670509557
335 2402.611076 2581439.100474 2953099898.7702518 5611.25869 2957071938.7955756 5611.65530105156
336 2461.307288 2458975.01275 4206831479.3804774 5765.287238 4216115164.155344 5766.17610599829
337 9536.751464 5039869.981023001 110943202320.77902 6982.064059 851096864364.8502 18972.66007162412
338 4223.608046 6510069.338442 57163056810.02287 5949.887335 57158912336.00998 5949.732462897883
339 3943.9753509999996 5851326.795855001 49333401686.76443 5557.0983670000005 49328928188.07042 5556.8963980284725
340 2498.850978 1888278.3038509998 2962552901.724675 5667.467649 2965732301.125968 5667.771466992619
341 9081.114534 4831250.244217 93674795640.51248 6688.460832 725978589698.1205 18201.17036736884
342 9974.929191 5842644.905415 136524510088.5415 7373.893614 985850030289.6431 19701.49876446996
343 7754.72495 6137237.180173 66236017161.85526 6162.008559000001 435593959326.85376 15838.955982980346
344 8520.490899 5870061.083419 87114671617.4839 6584.478187 595689176264.3936 17252.39596067213
345 3567.219931 4596331.434926 38057076089.094635 5183.345046 38043768901.51543 5182.57864413629
346 2633.456982 1913526.5322709999 7286764102.039386 6094.75425 7309830317.534584 6096.663310305836
347 3523.962367 4232014.203956 35569375349.08523 5091.182148 35573527018.39519 5091.434343474589
348 3150.898122 3222919.237129 25793044359.245255 5284.718229 25805145426.93123 5285.564857341641
349 4103.7664030000005 6047855.230343 52587744410.96848 5719.95793 52572943915.61578 5719.342913962852
350 9663.725108 8099058.724242 151226405324.9632 7603.423828 913459833348.0966 19245.759026777185
351 9951.443776 6150239.124664 139465045405.08194 7417.8981459999995 981531660066.831 19669.595906722687
352 9347.052868 4956041.074023 103482328793.17856 6858.704551000001 794952439181.476 18662.107207365163
353 4336.5631920000005 6823496.682716001 60990021845.30911 6150.641715 60969608135.797806 6149.923753579217
354 2500.801178 2530253.72368 5711453314.343647 5923.881093 5727812765.719249 5925.347530241365
355 3559.9511909999997 7402846.9597350005 53374866718.46646 6009.892559000001 53398983403.10837 6011.044690464296
356 4032.967967 5605160.881033001 48984295749.06184 5547.65691 48969843645.07586 5547.007497393987
357 3788.8309619999995 7152904.355778 54946959290.63011 5863.110699 54946423672.90177 5863.0859854876435
358 10607.649474 8249776.624317 192849832271.80127 8108.884143000001 1212057817401.4175 20725.691298190737
359 8746.970707999999 5491313.741758 90463517141.05647 6638.835288 646028847495.157 17644.024650815507
360 4163.288515 10886098.174572999 82161649717.03821 6808.626387 82187352867.22623 6809.4438141800265
361 4366.377745000001 8325471.290332001 70758887684.18724 6499.206967 70799165897.76492 6500.488399182326
362 2747.5377320000002 2215659.156284 12306656706.684904 6131.275016 12326184989.49737 6132.77745376457
363 2102.602996 3613901.826193 80863332.56477 336.330121 80866922.02922525 336.3431463710218
364 2361.78801 3484215.107585 5286182366.007899 5824.011799 5290779686.240626 5824.465505247417
365 2210.214489 2213675.796578 -1658574491.430927 1721.402071 -1660379302.8477902 1723.1408349751805
366 2404.265884 1904439.471843 275658350.84442204 5264.587573 276239439.7108205 5264.58678234516
367 3210.618464 3401445.465157 27577057815.05244 5220.859861999999 27579701373.49922 5221.04359215922
368 9153.096958 4833253.796021 95911196273.5247 6727.924422 744372505984.7753 18325.22608908141
369 10772.288925 7691613.268328 192679988393.4102 8099.715754000001 1262302637866.4812 20967.97290573726
370 4614.244454 7391755.471457001 70237699883.3108 6659.184020000001 70229051269.20584 6658.934402047585
371 9060.267498000001 5521539.517919 100812058549.62303 6819.394858 726293610647.4329 18182.97890300461
372 3164.8139739999997 4110015.739705 30556507422.295437 5566.890579999999 30570767116.780293 5567.823654122301
373 2051.570305 3524158.0480870004 245.374489 0.001132 245.37020409720554 0.0011322910469831378
374 4291.1324079999995 7701665.952536 65573686281.1087 6287.015733 65574812366.03926 6287.054626738493
375 3128.0456280000003 2909449.7703810004 23861656342.484245 5218.697846 23871706009.95166 5219.422850937469
376 10008.944454 6024903.463409999 140045984657.6723 7424.8154939999995 997309765925.2249 19760.28917534326
377 4339.698158 6983581.805919 62058093950.16038 6190.202113 62018801951.34282 6188.822715309543
378 2471.871961 1798224.473211 1783331484.4652352 5535.7435350000005 1786416243.8178384 5536.047481913239
379 2680.152848 2515154.541807 11535484963.353556 6411.992354999999 11569561968.926107 6414.555758380799
380 2589.8981710000003 2671663.173012 9175369514.23427 6255.190944 9203537094.428072 6257.495928047919
381 8088.656876000001 5592069.0527180005 71384598024.55933 6277.413032 497587513525.13885 16457.294518421582
382 3996.012175 5395243.589718 47249280309.881424 5461.799817 47247634666.917496 5461.724408353533
383 1662.095818 5259461.57864 74278.477939 0.24336300000000002 74291.29927504742 0.2433987380339122
384 3872.6081590000003 6414158.107892 51765823236.35542 5680.978829 51751786485.583275 5680.322188075308
385 3074.7585870000003 2737627.191532 22126389573.302116 5286.822052 22152010214.276573 5288.724229020785
386 10720.45153 8118435.8110380005 196147248704.78354 8143.994308 1248588864643.361 20895.79437514542
387 4313.000121 6729936.363485 59964827020.157875 6100.50909 59984705332.97534 6101.217302218827
388 4266.853612 6327696.252755 56725457432.55711 5955.0179530000005 56729996298.24189 5955.190108486999
389 2842.544691 2906545.477451 18193469634.696945 6036.798481 18216555850.12288 6038.477451944852
390 4290.520786 6437648.662225 57818445322.37605 6009.898626 57803331483.50784 6009.333582274076
391 2452.220049 1800325.173827 1210978053.431581 5467.226207 1214173388.984428 5467.5481051224515
392 2640.992435 2559474.373838 10422975464.62447 6343.440796 10433667919.187775 6344.2745333806915
393 9123.653488 5643999.004726 104345093741.18512 6880.1247379999995 743484342981.6515 18294.934422725983
394 9446.463584000001 5231015.38899 110248324537.99567 6972.272428 826274107025.8816 18830.181680352256
395 3133.425186 2964544.229179 24221664924.418327 5227.578227 24229107694.702755 5228.114886078588
396 5084.822531 8842071.895962 104109070228.1547 9752.534414 104108181394.76874 9752.519377426277
397 8942.70071 5448790.326898 96285063306.49304 6741.032143 695672972410.908 17979.118714211432
398 1596.614974 4476138.642391 8550.474696 0.037601 8550.480998119561 0.0376014354511899
399 3757.5773299999996 4798007.600483 41117207824.93343 5197.3018950000005 41105339549.85359 5196.667858521508
400 4031.929046 8555999.007349001 66378426469.556786 6261.947571 66403938780.5005 6262.904087823644
401 1544.724682 4716707.124766001 19655.234791 0.080775 19655.42713707838 0.08077607585048073
402 2669.3504399999997 2220018.4790189997 9851539399.805534 6286.54081 9877317932.367283 6288.5407355527
403 4072.5983659999997 6046218.3271160005 52139710085.45969 5691.2873 52126777407.89194 5690.741252511139
404 3081.448968 3826768.492092 27740690899.87231 5660.104856 27770192396.022972 5662.117676204291
405 7589.626797 6215385.36797 62149681364.1845 5997.217352000001 404546052843.64795 15522.707503955662
406 3558.9356439999997 5449948.285526999 42735158308.79094 5457.670354999999 42698578435.4045 5455.650707617907
407 2214.492752 2185770.4166240003 -1853376655.692111 1913.871826 -1858137906.7882798 1918.6663332675244
408 3877.557726 5049004.472163 43850379362.16783 5301.073729 43833768059.26473 5300.233127288661
409 4043.9944630000005 7462558.247538 60155204750.78274 6019.6233950000005 60173540303.74799 6020.343738693353
410 2242.128488 2289098.149943 -453203694.957706 470.684134 -453066054.29053396 470.541184521422
411 2696.631194 2046074.5059560002 9967662906.021816 6262.526554 9987568290.58923 6264.059489213309
412 3212.3894739999996 4348921.499273 32513624228.494907 5546.865672 32530106861.13985 5547.938434775112
413 4475.012043 7667692.340713001 68914701689.43723 6507.392226 68903588877.10724 6507.044723821901
414 1540.181126 4416365.33686 7651.197885 0.035051 7651.192947474699 0.03505050804592261
415 7505.084084 6230616.680422001 60021612520.595535 5912.372461 388449630914.47504 15359.859279006221
416 2781.9110530000003 2824915.213263 16174747306.033884 6215.315315 16209449796.67381 6217.841248713904
417 4937.25148 7800697.644074 87707587833.23341 9156.007284000001 87699216509.54936 9155.847917718365
418 4371.367534 6926000.000247 62251350064.7812 6217.438629 62246708101.73783 6217.278665578369
419 10394.868507 6490463.652076 161049059342.1614 7708.380692 1126396343833.4236 20368.909398322354
420 8167.104389 5809401.788947 75661121620.15181 6367.083063 516743439879.98364 16607.512493636343
421 3338.463883 3469296.2460459997 29471192071.061375 5028.3194619999995 29469216118.20814 5028.184648512847
422 1499.298641 4517073.275536 9165.58128 0.042799000000000004 9165.910678718279 0.04280069414758565
423 8695.977957 5577908.707948 89732853833.74422 6626.990218 633707384527.3624 17558.88865018965
424 4324.954378 6771434.395676999 60434063479.99528 6123.982621 60443543412.63707 6124.318201401952
425 9257.432711 4704346.12045 97758514106.97427 6759.311497 769953437365.2743 18501.84633315506
426 4527.64216 9126656.660816 79121398047.92953 6850.312812 79158755487.42981 6851.399963951089
427 2436.299444 1920686.770156 1236232779.27693 5461.889932 1240452417.7066634 5462.322682340734
428 1891.2238670000002 5778426.968076 567685770.806767 3588.969147 567836344.2005074 3589.1024565423386
429 4337.0377960000005 6806082.320406 60869512508.96525 6146.716547 60870500838.01944 6146.751297305771
430 1710.67895 4927909.698951 31989.209160000002 0.114304 31989.88058171682 0.11430644018387993
431 4110.974155 7230730.191958 59800592208.64285 6013.558711 59785955239.94897 6012.977514599931
432 2747.293472 2932177.329128 15588775424.93938 6377.910358 15616595964.797346 6379.936661347764
433 4686.414948 8479625.174192999 79077581788.58041 7141.553192 79087997696.71968 7141.826360741322
434 10341.400402 6037542.910894999 152899617169.22504 7598.998917 1104794081935.5376 20278.559116072996
435 9116.885461 4794738.667599 94413790400.07443 6701.295583 734812618807.2805 18261.87177558971
436 3321.785836 3492550.3384160004 29411797069.900955 5061.329529 29410591965.797554 5061.247068301603
437 1919.35516 3073981.097111 23.458406 0.00013700000000000002 23.45812442682191 0.0001372871180553374
438 7023.381454 6860453.047791 52395992196.34402 5543.25591 311817504445.33014 14405.436150377443
439 4071.318067 6701342.441394 56065956061.2048 5854.987032999999 56034473508.3168 5853.709746003529
440 9291.648285 5031285.903343 102709897478.13487 6846.375056 781369734953.1581 18568.65125000102
441 1564.327044 5273521.360708999 77470.271091 0.268077 77454.48955768332 0.2680298325039169
442 3102.769639 3087444.135037 24382464250.399754 5347.420897999999 24384764330.909233 5347.587110425883
443 9317.593746999999 4810449.659631 100954889424.43443 6815.024198 786182402427.416 18608.064164955293
444 4246.252959 6208793.60712 55656265431.542175 5902.101949 55656298286.82937 5902.10321070812
445 2243.247779 2567661.1498330003 34656606.391989 293.50273599999997 34669192.51733306 293.60932690900705
446 4178.012721 6590053.498925 56927660308.4623 5920.740143 56936643139.869545 5921.084067498416
447 3999.9958340000003 5718836.798062 49261706178.183716 5554.633643 49231164795.35412 5553.237075362653
448 8964.921855 5586083.018482 98504940711.31085 6781.092784 702467483208.0697 18020.91962623906
449 7188.035986 6817550.989577 56127934594.64095 5688.507876 338564823341.16 14742.662552118312
450 10063.647444 7439598.618317999 159852511593.24786 7704.219395 1025056430804.9465 19876.569938982644
451 2886.069429 2424200.0179419997 16949766550.335173 5721.286074000001 16973236503.839243 5723.070665382341
452 4252.405065 6522340.867718 57677634850.216484 5982.992669 57688970975.59815 5983.409803258146
453 11132.162237999999 7468130.707766 205424458046.86432 8238.323967 1390899779185.8809 21497.470016310646
454 2887.3869 3077086.025218 20110385514.468536 5948.606401 20144156358.221825 5951.061408546007
455 9135.688651 4995518.786764 97375406044.49525 6754.94714 741255091621.6624 18299.311175709183
456 2908.444027 2591829.386939 18255583527.31819 5711.17746 18277444725.133396 5712.8046654528835
457 2882.633255 2534396.850943 17404655917.65024 5772.312075 17430003220.64095 5774.197652098966
458 4597.7994100000005 8145620.056458999 74685675061.79312 6774.145928 74625585069.51683 6772.394688445159
459 4692.300954 7788983.488977999 74957245330.41092 7141.820849 74920696639.25845 7140.846143580002
460 10093.861536 6055405.382798 143675195079.3392 7475.2009 1022423658342.581 19898.491099541963
461 3858.245393 6756922.2263589995 53532827576.481895 5766.061091 53555261130.898705 5767.067210086536
462 2852.27135 2480162.59974 16421036033.955524 5852.890847 16447848907.922674 5854.92795373914
463 9061.82985 6166157.46851 107974335652.61577 6946.674295000001 731957209644.0795 18202.204443775583
464 4947.345494 7982434.220701 89556808827.30057 9212.233708 89526827885.652 9211.666747226429
465 9045.904655 5133185.686299 96000096083.47069 6732.284764 719454463716.5159 18148.29770224497
466 3644.615761 5741019.697355 45261670767.41457 5498.824033 45274800961.449234 5499.529086252259
467 3976.278597 5403012.736215 47062567704.0088 5451.198521 47055373540.55698 5450.86556944185
468 2629.008629 1906139.2706459998 7116783734.196553 6082.5636700000005 7130132048.238228 6083.673142872813
469 9829.464891 6170020.526012001 135182739636.6715 7357.913681999999 946018481489.2128 19472.347260198985
470 7658.435976000001 6179491.000302 63801923647.481674 6064.69916 417460441221.7766 15654.338003193245
471 4288.410827000001 8991582.728738 73306464645.34099 6547.116086 73355360095.80882 6548.738349128506
472 4465.918913 7282013.899778 66328960610.955765 6419.362347 66304774696.84167 6418.574731363991
473 4980.536692000001 9356072.174873 100544287755.05034 9482.852518000002 100639640928.6769 9484.532716324515
474 4228.284257 6200408.666082 55332402216.44369 5880.891841 55329795910.634346 5880.790691899428
475 3527.2971979999998 5321574.854459 41634305629.28075 5441.422435 41632947201.65179 5441.346678845093
476 1812.183556 5200818.309407 61076.745215999996 0.189366 61078.37055768269 0.18937008356058455
477 9412.664202 5278061.434412001 109640317466.68584 6962.827514 816779072920.4397 18776.326821415216
478 7643.966675 5748041.224364 59974598528.546326 5969.718622 411269837659.41534 15609.062411135586
479 10934.212548 7121327.982753 191737697545.6461 8082.844537999999 1313031490763.9211 21204.10916428524
480 9039.375686 4866712.08813 92806310363.25487 6673.3145380000005 715611916206.496 18130.1819206736
481 5321.947045 7531331.055699 112816077925.04935 10326.758842 112792566077.70287 10326.408096252351
482 4031.7438979999997 6254843.875776 52854898675.733536 5716.200798 52837158372.597725 5715.43549600543
483 4724.400092 8782414.625211 82688878211.57669 7935.522779000001 82664465818.67987 7934.945634868307
484 4494.900717 7712915.818282001 69614750402.45715 6543.280109 69596036398.25435 6542.701162473705
485 2402.611076 2581439.100474 2953099898.7702518 5611.25869 2957071938.7955756 5611.65530105156
486 8979.705851 4684344.259637 88751003388.89725 6598.243765 698890433647.8796 18022.611431381196
487 1824.4529940000002 5441874.817554 115419.65162 0.32667199999999996 115421.03548386839 0.3266760005794195
488 4418.933854 8224765.596411 71222201405.3073 6543.098143 71209382754.45258 6542.685111683167
489 9703.197619 5496982.256584 122334769503.38527 7163.367348000001 903529798280.0736 19253.258843951757
490 9306.658933 4685020.500829 99044623096.80121 6781.445211 782361673180.493 18586.235490656207
491 2203.732122 2283651.928307 -1400628511.102768 1454.6519039999998 -1401788272.4046667 1455.8563978343457
492 2281.064849 2003400.548449 -2383650606.371206 4130.436223 -2390485784.5392766 4140.886382420681
493 2709.935205 2012169.232257 10220085641.924768 6200.564752 10237835391.894396 6201.932145860722
494 4231.483486 6144209.420515 55019072524.38716 5870.281709000001 55033254554.532196 5870.831081579672
495 7135.633737 6186214.944647 50349466742.32935 5545.904105 325020581191.2767 14604.1731965436
496 4506.055956 7484815.352714 68403581102.87196 6514.124033 68396274300.99301 6513.899362808467
497 3263.25506 3336900.600842 27883924114.49028 5101.280071 27890939352.873024 5101.764299728626
498 4362.746354999999 8003175.458363 68754551515.22119 6431.153093999999 68745258960.17046 6430.8445194332535
499 4029.2788590000005 8312386.402144 64937390316.830635 6208.029214 64948516107.63319 6208.4468757320565
500 8789.867178 5269078.622552 89440164653.81853 6617.243314 655179079253.3217 17711.557313432764
501 1662.254955 4505438.618501999 8991.138768 0.037885 8991.423014604603 0.03788641392912154
502 3782.0843409999998 4750211.403938 41089860793.91483 5184.990579 41078684937.80947 5184.400089362398
503 10376.437478 6191939.519059 156293296215.9673 7644.612829000001 1117761602896.457 20335.20452919055
504 2767.114149 2900087.262686 16068455600.666945 6294.202515 16101627419.673513 6296.617672867836
505 7695.7050819999995 5414402.907738 58542362631.3384 5955.68667 418544497911.28503 15696.301558063567
506 4456.548632 9696385.741081 81103272032.75874 6864.864115 81075109520.87758 6864.046552752819
507 3577.9628780000003 5683085.356086 44206674728.870346 5516.971707 44201024298.52012 5516.6616531751615
508 3210.402676 5429998.019673 38025928437.78787 5895.912369 38058755425.71811 5897.880140157178
509 2758.800126 2064945.37999 11952730509.720528 6035.045373 11970441875.516039 6036.4114851468385
510 9383.716914 6092349.947795 118301073619.12622 7108.153792 815005224313.4027 18748.272985693908
511 3223.914444 3167500.08011 26509277994.655136 5111.0893590000005 26517212259.38946 5111.656556433884
512 5139.385706 7859183.733003999 101261053246.85405 9809.950204 101334382264.38042 9811.173053943594
513 9166.760975 4832434.545616 96354703054.51585 6735.6980920000005 747854308191.1003 18348.744799778793
514 1850.6596969999998 4117304.099737 3152.973164 0.012790000000000001 3152.872257877672 0.012789443641049746
515 8463.413488 6712310.844273 93285128461.63777 6710.742967 589814785882.9375 17174.347930375327
516 2990.587677 2719102.1965799998 20560538980.486748 5508.756765 20588358093.571095 5510.827768478056
517 4097.0952640000005 7738522.443186999 62573583212.666565 6117.842235 62596145339.967186 6118.706835382375
518 2362.175901 1931140.22226 -787238481.675629 4988.2329119999995 -786976666.6174184 4988.193199686418
519 8530.582283 7830018.088747 105554400898.48994 6939.497822 613772246960.4205 17329.433794635213
520 5546.8221810000005 4042334.607336 107735461680.5355 10620.249122 107712775372.16862 10619.938315955675
521 9773.396695 6938890.071481 142432710648.6031 7468.222301999999 935974874606.2643 19397.75096701817
522 3467.16751 4151546.284517 34566527886.179726 5110.27953 34558836076.65283 5109.8043177553
523 3993.8019329999997 6586797.0749 54319220565.60463 5775.7770439999995 54299639006.642654 5774.949697741932
524 3985.990508 5478486.776748001 47638257454.100685 5477.819481 47619314860.11234 5476.946896938917
525 2297.952156 2718173.148732 878908659.340781 2997.301533 879052654.3262527 2997.5283808673303
526 2210.8734219999997 2950840.817189 238205715.29970297 1276.861395 238232997.22815943 1276.9631984264454
527 8817.475514 5501156.916212 92823383373.43687 6681.053581 664116229408.7391 17765.407699327345
528 4776.520592 8381978.211103999 82507980425.80664 8681.537618 82496372121.96562 8681.295745531437
529 4168.117818 5949496.814508 52908474761.1992 5756.102397 52885135791.81934 5755.164737449283
530 4082.3694590000005 5657210.373866 49915229295.39402 5599.672651 49920027497.34041 5599.882532828077
531 4242.2970350000005 10670050.625696002 82435570920.8941 6826.219440999999 82453943642.95116 6826.782061672526
532 10110.806568 6386544.587606 148630814545.809 7545.439265999999 1030824204874.8402 19930.911060294904
533 1618.38155 4352989.780902999 6698.013855 0.029388 6698.0634321993 0.029388253733346546
534 9064.043315 5870309.966412 104851273947.94424 6891.479012000001 730106500379.5747 18198.408447565576
535 4606.563806 7457055.482835 70497208662.88576 6659.829997999999 70461993285.39935 6658.808981473964
536 1729.612884 5523661.3183160005 133847.288218 0.394229 133847.95738923343 0.3942309520981605
537 8932.515349 5661169.29452 98226050316.79994 6777.305661 694801944668.7057 17967.27437261838
538 1576.509218 4491774.752615 8785.648781999998 0.039069 8785.627366327431 0.03906909669918565
539 4072.999099 6018703.734857 51985145685.874886 5684.857818 51967009712.83479 5684.0922345304225
540 5259.854783 6134513.105622 98405198359.8123 9992.649801000001 98381080138.21771 9992.267499979249
541 4301.953952000001 6482226.960936 58276913809.52145 6033.5576200000005 58270384667.48356 6033.315228047442
542 3749.8785299999995 6015814.764503 47999785356.942215 5556.234460000001 48010494452.97559 5556.761894781967
543 3902.304389 5099264.788789 44412357791.56658 5324.724044 44400395268.01162 5324.125574062301
544 2839.2278969999998 2433903.719669 15871296786.48641 5882.243331000001 15885648536.530546 5883.333268826468
545 10700.737523 6989483.665724001 180360902766.95615 7949.984319 1232555661585.2114 20846.74325760938
546 9370.344023 6392869.149813 121196158817.55608 7156.147131000001 813562238979.2726 18733.6315721652
547 2470.504106 1817768.0355900002 1825793601.3008718 5539.094966 1827849719.9050207 5539.29787237184
548 9328.669246 4710570.463149 99985666300.18956 6797.766181 788190244751.534 18624.78190317596
549 10378.500694 6537861.0580279995 161022449233.01126 7708.485115 1121334485856.1367 20344.64651430304
550 9595.177631999999 5796245.4536419995 122198145703.57465 7164.038409000001 874411714952.759 19084.44730359187
551 7535.298361 5965696.789580001 58794140763.03239 5897.6899539999995 392154131035.4661 15407.278377276083
552 3753.9859840000004 4934041.302318 41872965049.42452 5239.358958 41853551177.69203 5238.32013752121
553 4139.918927000001 6152831.599938 53710201753.59858 5777.8150829999995 53715969170.227585 5778.050315330862
554 3886.121404 6542954.915649 52643541759.63232 5716.7641189999995 52665441850.65743 5717.735410707046
555 2086.563218 3117869.809521 26.986083 0.000145 26.986098251940106 0.0001448416158748088
556 2878.974991 2465483.314535 16987811017.024725 5758.645635 17017444081.611961 5760.89852638365
557 2727.655445 2966015.297589 15118314702.684675 6461.204806000001 15143266762.609516 6463.022870206254
558 10858.129358 7785693.148961 197639411245.1936 8156.3031359999995 1291723917875.68 21100.803661382946
559 2185.343498 2183336.318951 -2793929217.636414 2780.103042 -2799045602.9535856 2783.6327280650466
560 8145.348004 6446010.299753 80674501126.20316 6477.31565 517015733314.0936 16589.431585169048
561 3180.75783 4123847.199989 30856155812.768387 5536.659976 30885300353.574524 5538.563680607809
562 2780.579633 2127662.863274 12907156125.639538 5976.483781 12920480846.809927 5977.512142464953
563 9097.770392 4783655.139822 93654491966.47469 6687.706275 729841959119.1534 18228.655172201576
564 9345.14908 5034981.661392 104512790238.48096 6876.616190000001 795060764632.5162 18660.825289283846
565 3521.912186 3975425.9992269995 34126074663.25006 5005.65831 34126433789.747013 5005.680919032202
566 9086.128665 5510437.522624 101576719771.3332 6832.214267 732808119516.2485 18227.114247770503
567 2570.981169 2574326.751211 8155161283.885441 6163.239456 8165736138.596946 6164.12151246683
568 4467.4980780000005 7267038.412978999 66252680596.04341 6418.024581000001 66242492807.694954 6417.693133336229
569 9514.315822 6142866.663527 123538307139.72615 7188.1506549999995 853618153540.9497 18961.085723050106
570 2658.848547 2714120.998398 11703446983.92092 6433.859879 11730628131.812523 6435.944943570935
571 4476.068949 7423739.015368 67423459922.29736 6461.536443 67399197609.23653 6460.778183307684
572 1837.1665420000002 3748826.467684 876.554656 0.003968 876.5523212013218 0.003968155877340063
573 9004.174676999999 6913431.127188001 113749222949.85245 7050.4555310000005 723322196447.5421 18122.95391627537
574 4071.140088 6052768.398264 52185419529.434204 5692.98988 52147018757.93715 5691.3672613902245
575 4265.736854 6278898.0059400005 56416531637.45109 5942.641766 56410303056.12686 5942.40536091502
576 3661.913245 4632849.821994999 39196943211.061485 5154.209005 39198062148.21877 5154.271304505652
577 8765.234737 6562284.748998 101913491320.33647 6854.070651999999 659391841173.8147 17705.25456273334
578 8799.557001000001 6690907.8850650005 104389178603.19087 6897.268184999999 669208875107.7538 17767.49114684007
579 4462.526627 6890690.74583 63780970617.597084 6333.765325 63774877658.89341 6333.5664982939925
580 7643.108985 5067861.526289 54223560977.51979 5832.327099 405721337528.7588 15580.135877974353
581 8913.334379 5070619.816933 91161561697.20824 6645.9027719999995 685092865544.719 17918.540096752666
582 2480.431093 2609705.1297110002 5419785428.447894 5886.937583 5428713347.1684675 5887.755664196855
583 2319.032754 2458666.535801 603209510.279729 3282.191358 603895119.979895 3285.11397637899
584 3004.9432829999996 2586077.91908 20173947820.509705 5418.832284 20193170215.733788 5420.262892707364
585 1569.7090460000002 4388418.897154 7230.854491 0.032565 7230.896200263362 0.032564953647704196
586 1705.1255 4930598.883546 32144.550125 0.115202 32146.868202146186 0.11521014745693699
587 1647.349187 4077823.756189 2558.827046 0.011937999999999999 2558.861776253525 0.011938001871013152
588 2964.811652 2779126.0709450003 20384562299.62459 5605.480624 20401280922.37798 5606.7258986918005
589 3616.0724299999997 4604782.701932 38592879071.32079 5162.091732 38581340797.88599 5161.438133089251
590 3014.140795 2671650.5510759996 20768763064.857185 5423.923872 20792436385.049553 5425.685410181656
591 2696.793482 1975267.1988759998 9652996300.255276 6237.30069 9669819696.787207 6238.596282718825
592 8929.456826 5218987.006626001 93307605225.4992 6685.917501 690418324969.2964 17950.239853475952
